,Compound_Name,EPA-ACW_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
973,Lignin,PctUrbOp2006Ws,0.3178665150343888,0.3178665150343888,0.019166141565004152,0.019166141565004152
974,Lipid,PctUrbOp2006Ws,0.5466297840550852,0.5466297840550852,1.9000382025143888e-05,1.9000382025143888e-05
975,Other,PctUrbOp2006Ws,0.08084655090602164,0.08084655090602164,0.5611394998074378,0.5611394998074378
976,Protein,PctUrbOp2006Ws,0.5529498629044532,0.5529498629044532,1.4514955446600326e-05,1.4514955446600326e-05
977,Tannin,PctUrbOp2006Ws,0.0663584493687104,0.0663584493687104,0.6335408370812956,0.6335408370812956
978,UnsatHC,PctUrbOp2006Ws,-0.07961625291497441,-0.07961625291497441,0.567133926802483,0.567133926802483
979,SumAllCompounds,PctUrbOp2006Ws,0.3620582045952881,0.3620582045952881,0.007139654097390119,0.007139654097390119
980,AminoSugar,PctWdWet2006Ws,0.12308281423395631,0.12308281423395631,0.37524864352834186,0.37524864352834186
981,Carb,PctWdWet2006Ws,0.09534406805213634,0.09534406805213634,0.49283685209160877,0.49283685209160877
982,ConcHC,PctWdWet2006Ws,0.3453303311469012,0.3453303311469012,0.010543369866920255,0.010543369866920255
983,Lignin,PctWdWet2006Ws,0.17684761783416167,0.17684761783416167,0.20080492451579818,0.20080492451579818
984,Lipid,PctWdWet2006Ws,-0.03710314259593852,-0.03710314259593852,0.7899594505861409,0.7899594505861409
985,Other,PctWdWet2006Ws,-0.07895637664439217,-0.07895637664439217,0.5703612901378162,0.5703612901378162
986,Protein,PctWdWet2006Ws,0.030343351547559894,0.030343351547559894,0.8275772520573396,0.8275772520573396
987,Tannin,PctWdWet2006Ws,0.3183183541161675,0.3183183541161675,0.018986410558182943,0.018986410558182943
988,UnsatHC,PctWdWet2006Ws,0.05834451671974707,0.05834451671974707,0.6751663578972854,0.6751663578972854
989,SumAllCompounds,PctWdWet2006Ws,0.22558172644628857,0.22558172644628857,0.1009824452270387,0.1009824452270387
990,AminoSugar,PctBl2011Ws,0.02403837704178824,0.02403837704178824,0.8630155000652852,0.8630155000652852
991,Carb,PctBl2011Ws,-0.05432765988692974,-0.05432765988692974,0.6964092895035027,0.6964092895035027
992,ConcHC,PctBl2011Ws,0.19481598245112433,0.19481598245112433,0.15804767537711023,0.15804767537711023
993,Lignin,PctBl2011Ws,0.08017748733834067,0.08017748733834067,0.564395710372485,0.564395710372485
994,Lipid,PctBl2011Ws,0.005739330647804304,0.005739330647804304,0.9671454175855643,0.9671454175855643
995,Other,PctBl2011Ws,-0.11507605845419247,-0.11507605845419247,0.40732860655530523,0.40732860655530523
996,Protein,PctBl2011Ws,0.012299525410713805,0.012299525410713805,0.9296611896973355,0.9296611896973355
997,Tannin,PctBl2011Ws,0.15963809886155955,0.15963809886155955,0.248885993716299,0.248885993716299
998,UnsatHC,PctBl2011Ws,0.11908006852232068,0.11908006852232068,0.3910921992205042,0.3910921992205042
999,SumAllCompounds,PctBl2011Ws,0.10756022732016687,0.10756022732016687,0.4388371479057429,0.4388371479057429
1000,AminoSugar,PctConif2011Ws,-0.4263766904232122,-0.4263766904232122,0.0013050454801856936,0.0013050454801856936
1001,Carb,PctConif2011Ws,-0.4105140135690129,-0.4105140135690129,0.002047789654709299,0.002047789654709299
1002,ConcHC,PctConif2011Ws,-0.18396481852901442,-0.18396481852901442,0.1829833601796002,0.1829833601796002
1003,Lignin,PctConif2011Ws,-0.45815347910005694,-0.45815347910005694,0.0004944807269797953,0.0004944807269797953
1004,Lipid,PctConif2011Ws,-0.29434085550981165,-0.29434085550981165,0.03073751080327706,0.03073751080327706
1005,Other,PctConif2011Ws,0.06467872521797516,0.06467872521797516,0.6421782221251258,0.6421782221251258
1006,Protein,PctConif2011Ws,-0.4338189373324818,-0.4338189373324818,0.00104840940829918,0.00104840940829918
1007,Tannin,PctConif2011Ws,-0.04626918969444325,-0.04626918969444325,0.7397156406154641,0.7397156406154641
1008,UnsatHC,PctConif2011Ws,0.11750198764153069,0.11750198764153069,0.3974452884246267,0.3974452884246267
1009,SumAllCompounds,PctConif2011Ws,-0.38971486206281053,-0.38971486206281053,0.0035805795939076904,0.0035805795939076904
1010,AminoSugar,PctCrop2011Ws,0.23478339845236162,0.23478339845236162,0.0874682641555044,0.0874682641555044
1011,Carb,PctCrop2011Ws,0.28353664480468993,0.28353664480468993,0.037741051452727443,0.037741051452727443
1012,ConcHC,PctCrop2011Ws,-0.05199634108631018,-0.05199634108631018,0.7088464950577393,0.7088464950577393
1013,Lignin,PctCrop2011Ws,0.2947711695558034,0.2947711695558034,0.030482696006207396,0.030482696006207396
1014,Lipid,PctCrop2011Ws,0.21328802681926823,0.21328802681926823,0.12149101708232202,0.12149101708232202
1015,Other,PctCrop2011Ws,0.10735735858708409,0.10735735858708409,0.4397060389014236,0.4397060389014236
1016,Protein,PctCrop2011Ws,0.3006721060652852,0.3006721060652852,0.0271624330197264,0.0271624330197264
1017,Tannin,PctCrop2011Ws,-0.0709998555968279,-0.0709998555968279,0.6099276334984969,0.6099276334984969
1018,UnsatHC,PctCrop2011Ws,-0.17551122048508408,-0.17551122048508408,0.2042838549134688,0.2042838549134688
1019,SumAllCompounds,PctCrop2011Ws,0.2021612204263328,0.2021612204263328,0.14264843621933296,0.14264843621933296
1020,AminoSugar,PctDecid2011Ws,0.18875142954517254,0.18875142954517254,0.1716560920386422,0.1716560920386422
1021,Carb,PctDecid2011Ws,0.12741587939417998,0.12741587939417998,0.3585388456909449,0.3585388456909449
1022,ConcHC,PctDecid2011Ws,0.13858990735870658,0.13858990735870658,0.31758782490330895,0.31758782490330895
1023,Lignin,PctDecid2011Ws,0.11698512005598857,0.11698512005598857,0.39953916945930157,0.39953916945930157
1024,Lipid,PctDecid2011Ws,0.1383749203090179,0.1383749203090179,0.3183464514646617,0.3183464514646617
1025,Other,PctDecid2011Ws,-0.00792731146821571,-0.00792731146821571,0.9546317069563148,0.9546317069563148
1026,Protein,PctDecid2011Ws,0.14194492893966057,0.14194492893966057,0.30589817874426395,0.30589817874426395
1027,Tannin,PctDecid2011Ws,0.14738992951363003,0.14738992951363003,0.2875238729769234,0.2875238729769234
1028,UnsatHC,PctDecid2011Ws,-0.126054393295332,-0.126054393295332,0.363739552269964,0.363739552269964
1029,SumAllCompounds,PctDecid2011Ws,0.1569295548987719,0.1569295548987719,0.2571104651087054,0.2571104651087054
1030,AminoSugar,PctGrs2011Ws,-0.13955098530627083,-0.13955098530627083,0.3142105416613105,0.3142105416613105
1031,Carb,PctGrs2011Ws,-0.13009042009721453,-0.13009042009721453,0.3484554509443333,0.3484554509443333
1032,ConcHC,PctGrs2011Ws,-0.05722476520916635,-0.05722476520916635,0.681063756919467,0.681063756919467
1033,Lignin,PctGrs2011Ws,0.037310219766960195,0.037310219766960195,0.7888140815657904,0.7888140815657904
1034,Lipid,PctGrs2011Ws,-0.1782708040342948,-0.1782708040342948,0.19714643706086904,0.19714643706086904
1035,Other,PctGrs2011Ws,-0.0457362084979151,-0.0457362084979151,0.7426100792259817,0.7426100792259817
1036,Protein,PctGrs2011Ws,-0.11506691048029823,-0.11506691048029823,0.4073661428427006,0.4073661428427006
1037,Tannin,PctGrs2011Ws,-0.12425743618832492,-0.12425743618832492,0.3706734128388963,0.3706734128388963
1038,UnsatHC,PctGrs2011Ws,0.09763539469748957,0.09763539469748957,0.48245249001083573,0.48245249001083573
1039,SumAllCompounds,PctGrs2011Ws,-0.05989527794431543,-0.05989527794431543,0.6670308942186165,0.6670308942186165
1040,AminoSugar,PctHay2011Ws,0.11195206425983464,0.11195206425983464,0.4202631084159707,0.4202631084159707
1041,Carb,PctHay2011Ws,0.10974270646980602,0.10974270646980602,0.4295503305938112,0.4295503305938112
1042,ConcHC,PctHay2011Ws,-0.230339588512702,-0.230339588512702,0.09380618607759476,0.09380618607759476
1043,Lignin,PctHay2011Ws,-0.07340799320127685,-0.07340799320127685,0.5978278011948015,0.5978278011948015
1044,Lipid,PctHay2011Ws,0.08210969153637541,0.08210969153637541,0.5550161973802938,0.5550161973802938
1045,Other,PctHay2011Ws,-0.048983664372553526,-0.048983664372553526,0.7250304943451042,0.7250304943451042
1046,Protein,PctHay2011Ws,0.16072174575233728,0.16072174575233728,0.2456460911498444,0.2456460911498444
1047,Tannin,PctHay2011Ws,-0.35804524416817285,-0.35804524416817285,0.007854033927037091,0.007854033927037091
1048,UnsatHC,PctHay2011Ws,-0.15305410328867453,-0.15305410328867453,0.26919345075595746,0.26919345075595746
1049,SumAllCompounds,PctHay2011Ws,-0.10594742401280677,-0.10594742401280677,0.44577123300719124,0.44577123300719124
1050,AminoSugar,PctHbWet2011Ws,0.052965758163153805,0.052965758163153805,0.7036654356480585,0.7036654356480585
1051,Carb,PctHbWet2011Ws,0.028926815728361453,0.028926815728361453,0.8355121288647672,0.8355121288647672
1052,ConcHC,PctHbWet2011Ws,0.15879631299404706,0.15879631299404706,0.2514227080193678,0.2514227080193678
1053,Lignin,PctHbWet2011Ws,0.14289010713494002,0.14289010713494002,0.3026556303045879,0.3026556303045879
1054,Lipid,PctHbWet2011Ws,-0.07788284744312698,-0.07788284744312698,0.5756298517742681,0.5756298517742681
1055,Other,PctHbWet2011Ws,-0.06988115495614117,-0.06988115495614117,0.6155842933984513,0.6155842933984513
1056,Protein,PctHbWet2011Ws,0.034669100409477814,0.034669100409477814,0.8034548487666645,0.8034548487666645
1057,Tannin,PctHbWet2011Ws,0.1168731867475245,0.1168731867475245,0.39999346931368346,0.39999346931368346
1058,UnsatHC,PctHbWet2011Ws,-0.042512689252446736,-0.042512689252446736,0.7601899673371871,0.7601899673371871
1059,SumAllCompounds,PctHbWet2011Ws,0.12590613102580467,0.12590613102580467,0.3643086475665017,0.3643086475665017
1060,AminoSugar,PctIce2011Ws,-0.16018417150837982,-0.16018417150837982,0.2472497309358305,0.2472497309358305
1061,Carb,PctIce2011Ws,-0.16095791490473996,-0.16095791490473996,0.2449438178266458,0.2449438178266458
1062,ConcHC,PctIce2011Ws,-0.06749730929986562,-0.06749730929986562,0.627712022781125,0.627712022781125
1063,Lignin,PctIce2011Ws,-0.24010371445079934,-0.24010371445079934,0.08032697086800628,0.08032697086800628
1064,Lipid,PctIce2011Ws,-0.25491953389069005,-0.25491953389069005,0.06284299341962485,0.06284299341962485
1065,Other,PctIce2011Ws,-0.1623552026500611,-0.1623552026500611,0.24081682916868014,0.24081682916868014
1066,Protein,PctIce2011Ws,-0.2277305095607269,-0.2277305095607269,0.09769059082536777,0.09769059082536777
1067,Tannin,PctIce2011Ws,-0.022172908709352793,-0.022172908709352793,0.8735555032848549,0.8735555032848549
1068,UnsatHC,PctIce2011Ws,-0.17880037675774746,-0.17880037675774746,0.19579726907567696,0.19579726907567696
1069,SumAllCompounds,PctIce2011Ws,-0.20039111308836713,-0.20039111308836713,0.14625292894441527,0.14625292894441527
1070,AminoSugar,PctMxFst2011Ws,0.08931065577214786,0.08931065577214786,0.5207268709556647,0.5207268709556647
1071,Carb,PctMxFst2011Ws,0.01891857568846314,0.01891857568846314,0.8919938658166191,0.8919938658166191
1072,ConcHC,PctMxFst2011Ws,0.20195870069320318,0.20195870069320318,0.14305744348969668,0.14305744348969668
1073,Lignin,PctMxFst2011Ws,0.1328576230885887,0.1328576230885887,0.3382088733347796,0.3382088733347796
1074,Lipid,PctMxFst2011Ws,0.07581839121500245,0.07581839121500245,0.5858238119986007,0.5858238119986007
1075,Other,PctMxFst2011Ws,0.14530487246889745,0.14530487246889745,0.2944726358517367,0.2944726358517367
1076,Protein,PctMxFst2011Ws,0.06637947057839874,0.06637947057839874,0.6334330464437302,0.6334330464437302
1077,Tannin,PctMxFst2011Ws,0.24243463368557316,0.24243463368557316,0.0773468499900692,0.0773468499900692
1078,UnsatHC,PctMxFst2011Ws,0.10861184239447998,0.10861184239447998,0.4343484393403506,0.4343484393403506
1079,SumAllCompounds,PctMxFst2011Ws,0.17154496968651073,0.17154496968651073,0.2148588683363431,0.2148588683363431
1080,AminoSugar,PctOw2011Ws,0.38346600086379146,0.38346600086379146,0.0042063746485765776,0.0042063746485765776
1081,Carb,PctOw2011Ws,0.26114286364354194,0.26114286364354194,0.056476590905505795,0.056476590905505795
1082,ConcHC,PctOw2011Ws,0.2690001950450661,0.2690001950450661,0.04919392066951386,0.04919392066951386
1083,Lignin,PctOw2011Ws,0.33489540105963506,0.33489540105963506,0.01331163127746732,0.01331163127746732
1084,Lipid,PctOw2011Ws,0.2314439153153136,0.2314439153153136,0.09219873869800543,0.09219873869800543
1085,Other,PctOw2011Ws,0.00855646705773511,0.00855646705773511,0.9510352566980966,0.9510352566980966
1086,Protein,PctOw2011Ws,0.306665179644046,0.306665179644046,0.024105953077891488,0.024105953077891488
1087,Tannin,PctOw2011Ws,0.30951022749437446,0.30951022749437446,0.022759553640548692,0.022759553640548692
1088,UnsatHC,PctOw2011Ws,0.17610088021164566,0.17610088021164566,0.2027436327664166,0.2027436327664166
1089,SumAllCompounds,PctOw2011Ws,0.3701342982962802,0.3701342982962802,0.0058716850253267405,0.0058716850253267405
1090,AminoSugar,PctShrb2011Ws,-0.23242544132760035,-0.23242544132760035,0.09078814072786395,0.09078814072786395
1091,Carb,PctShrb2011Ws,-0.18576313222796215,-0.18576313222796215,0.17866632053747325,0.17866632053747325
1092,ConcHC,PctShrb2011Ws,0.02228537485946252,0.02228537485946252,0.8729194267133606,0.8729194267133606
1093,Lignin,PctShrb2011Ws,-0.06741209001240071,-0.06741209001240071,0.6281474109121247,0.6281474109121247
1094,Lipid,PctShrb2011Ws,-0.27182632794803774,-0.27182632794803774,0.046769449833943974,0.046769449833943974
1095,Other,PctShrb2011Ws,-0.14393674501810866,-0.14393674501810866,0.2990910030192313,0.2990910030192313
1096,Protein,PctShrb2011Ws,-0.280808219901965,-0.280808219901965,0.039704200093461914,0.039704200093461914
1097,Tannin,PctShrb2011Ws,0.05696404585969954,0.05696404585969954,0.6824396249912821,0.6824396249912821
1098,UnsatHC,PctShrb2011Ws,0.16311781756650542,0.16311781756650542,0.23858456315200743,0.23858456315200743
1099,SumAllCompounds,PctShrb2011Ws,-0.09990814194822792,-0.09990814194822792,0.4722675244953658,0.4722675244953658
1100,AminoSugar,PctUrbHi2011Ws,0.46207840596134125,0.46207840596134125,0.0004357193664024979,0.0004357193664024979
1101,Carb,PctUrbHi2011Ws,0.48038011125581337,0.48038011125581337,0.00023666646418749146,0.00023666646418749146
1102,ConcHC,PctUrbHi2011Ws,0.1301279701666573,0.1301279701666573,0.3483151394109276,0.3483151394109276
1103,Lignin,PctUrbHi2011Ws,0.24138175262012423,0.24138175262012423,0.07868196204384116,0.07868196204384116
1104,Lipid,PctUrbHi2011Ws,0.5406988627095249,0.5406988627095249,2.4343226970906212e-05,2.4343226970906212e-05
1105,Other,PctUrbHi2011Ws,0.08507685658411994,0.08507685658411994,0.5407583317554749,0.5407583317554749
1106,Protein,PctUrbHi2011Ws,0.5112148722657129,0.5112148722657129,7.805403873417267e-05,7.805403873417267e-05
1107,Tannin,PctUrbHi2011Ws,0.0004909142581578164,0.0004909142581578164,0.997189014007452,0.997189014007452
1108,UnsatHC,PctUrbHi2011Ws,-0.07726065032807013,-0.07726065032807013,0.5786935886249589,0.5786935886249589
1109,SumAllCompounds,PctUrbHi2011Ws,0.3006349637936934,0.3006349637936934,0.027182343081853542,0.027182343081853542
1110,AminoSugar,PctUrbLo2011Ws,0.4320255053865816,0.4320255053865816,0.00110571619463566,0.00110571619463566
1111,Carb,PctUrbLo2011Ws,0.40433249161999196,0.40433249161999196,0.002426700451874516,0.002426700451874516
1112,ConcHC,PctUrbLo2011Ws,0.12150991598269657,0.12150991598269657,0.3814279573606227,0.3814279573606227
1113,Lignin,PctUrbLo2011Ws,0.27236970510940206,0.27236970510940206,0.04631467851880665,0.04631467851880665
1114,Lipid,PctUrbLo2011Ws,0.5018193651745964,0.5018193651745964,0.00011068262707685441,0.00011068262707685441
1115,Other,PctUrbLo2011Ws,0.04153310148905357,0.04153310148905357,0.7655566540148724,0.7655566540148724
1116,Protein,PctUrbLo2011Ws,0.49365668935262913,0.49365668935262913,0.00014870383908415733,0.00014870383908415733
1117,Tannin,PctUrbLo2011Ws,0.012220337447403175,0.012220337447403175,0.9301129218745999,0.9301129218745999
1118,UnsatHC,PctUrbLo2011Ws,-0.08293159798687202,-0.08293159798687202,0.5510489608897357,0.5510489608897357
1119,SumAllCompounds,PctUrbLo2011Ws,0.3056509473674481,0.3056509473674481,0.024601862591794817,0.024601862591794817
1120,AminoSugar,PctUrbMd2011Ws,0.3654620281729611,0.3654620281729611,0.006578775098197102,0.006578775098197102
1121,Carb,PctUrbMd2011Ws,0.3277646015495239,0.3277646015495239,0.015543585116628789,0.015543585116628789
1122,ConcHC,PctUrbMd2011Ws,0.109545047242089,0.109545047242089,0.4303868100062502,0.4303868100062502
1123,Lignin,PctUrbMd2011Ws,0.22920186639874818,0.22920186639874818,0.0954849764030781,0.0954849764030781
1124,Lipid,PctUrbMd2011Ws,0.4022937818837875,0.4022937818837875,0.0025646668638509697,0.0025646668638509697
1125,Other,PctUrbMd2011Ws,0.0008616757905689959,0.0008616757905689959,0.9950660458219742,0.9950660458219742
1126,Protein,PctUrbMd2011Ws,0.4177004508852236,0.4177004508852236,0.0016742099616908945,0.0016742099616908945
1127,Tannin,PctUrbMd2011Ws,-0.004878130075258651,-0.004878130075258651,0.9720732003501582,0.9720732003501582
1128,UnsatHC,PctUrbMd2011Ws,-0.10923651244706493,-0.10923651244706493,0.43169433950626357,0.43169433950626357
1129,SumAllCompounds,PctUrbMd2011Ws,0.2540716245853814,0.2540716245853814,0.0637533025197219,0.0637533025197219
1130,AminoSugar,PctUrbOp2011Ws,0.5282175608711859,0.5282175608711859,4.039554473391033e-05,4.039554473391033e-05
1131,Carb,PctUrbOp2011Ws,0.4971029017717981,0.4971029017717981,0.00013139342101346188,0.00013139342101346188
1132,ConcHC,PctUrbOp2011Ws,0.1607372461405344,0.1607372461405344,0.24559995716113042,0.24559995716113042
1133,Lignin,PctUrbOp2011Ws,0.32077934231380173,0.32077934231380173,0.01803240416240491,0.01803240416240491
1134,Lipid,PctUrbOp2011Ws,0.5642379986435646,0.5642379986435646,8.849558523178542e-06,8.849558523178542e-06
1135,Other,PctUrbOp2011Ws,0.0799632248810075,0.0799632248810075,0.5654403499316186,0.5654403499316186
1136,Protein,PctUrbOp2011Ws,0.5685270252188305,0.5685270252188305,7.297675952440677e-06,7.297675952440677e-06
1137,Tannin,PctUrbOp2011Ws,0.08390090558190197,0.08390090558190197,0.5463877106569791,0.5463877106569791
1138,UnsatHC,PctUrbOp2011Ws,-0.06457605411479557,-0.06457605411479557,0.6427077139059437,0.6427077139059437
1139,SumAllCompounds,PctUrbOp2011Ws,0.3764091950357442,0.3764091950357442,0.0050271170128464585,0.0050271170128464585
1140,AminoSugar,PctWdWet2011Ws,0.10211632078037917,0.10211632078037917,0.4624831275775594,0.4624831275775594
1141,Carb,PctWdWet2011Ws,0.08157881928307033,0.08157881928307033,0.5575858311966101,0.5575858311966101
1142,ConcHC,PctWdWet2011Ws,0.3267843816985626,0.3267843816985626,0.01587406735293701,0.01587406735293701
1143,Lignin,PctWdWet2011Ws,0.15695835735848407,0.15695835735848407,0.2570220548457291,0.2570220548457291
1144,Lipid,PctWdWet2011Ws,-0.05581236281445152,-0.05581236281445152,0.6885295012891353,0.6885295012891353
1145,Other,PctWdWet2011Ws,-0.08661960544482479,-0.08661960544482479,0.5334160076706297,0.5334160076706297
1146,Protein,PctWdWet2011Ws,0.009854181906750057,0.009854181906750057,0.943620249209019,0.943620249209019
1147,Tannin,PctWdWet2011Ws,0.30223389093474795,0.30223389093474795,0.02633622888021936,0.02633622888021936
1148,UnsatHC,PctWdWet2011Ws,0.04325587579681122,0.04325587579681122,0.7561258564623424,0.7561258564623424
1149,SumAllCompounds,PctWdWet2011Ws,0.2030559355640096,0.2030559355640096,0.14085190029411615,0.14085190029411615
1150,AminoSugar,PctNonAgIntrodManagVegWs,0.4991473092149691,0.4991473092149691,0.00012201596939207436,0.00012201596939207436
1151,Carb,PctNonAgIntrodManagVegWs,0.4903930029796504,0.4903930029796504,0.00016699358567790403,0.00016699358567790403
1152,ConcHC,PctNonAgIntrodManagVegWs,0.016595094670580075,0.016595094670580075,0.9051935731465841,0.9051935731465841
1153,Lignin,PctNonAgIntrodManagVegWs,0.36855604419704924,0.36855604419704924,0.006102712968724338,0.006102712968724338
1154,Lipid,PctNonAgIntrodManagVegWs,0.4575379820214804,0.4575379820214804,0.0005043196208920832,0.0005043196208920832
1155,Other,PctNonAgIntrodManagVegWs,0.032785289397534,0.032785289397534,0.8139389369203799,0.8139389369203799
1156,Protein,PctNonAgIntrodManagVegWs,0.576996338578897,0.576996338578897,4.9469954138103755e-06,4.9469954138103755e-06
1157,Tannin,PctNonAgIntrodManagVegWs,-0.1149918971403261,-0.1149918971403261,0.40767401572667716,0.40767401572667716
1158,UnsatHC,PctNonAgIntrodManagVegWs,-0.1933727047237389,-0.1933727047237389,0.16121196819598163,0.16121196819598163
1159,SumAllCompounds,PctNonAgIntrodManagVegWs,0.3254804713164846,0.3254804713164846,0.016322963722116193,0.016322963722116193
1160,AminoSugar,Pestic97Ws,0.07363826462971672,0.07363826462971672,0.5966763550849773,0.5966763550849773
1161,Carb,Pestic97Ws,0.06771573533878276,0.06771573533878276,0.6265966516118535,0.6265966516118535
1162,ConcHC,Pestic97Ws,-0.19640213525433248,-0.19640213525433248,0.15462307198149666,0.15462307198149666
1163,Lignin,Pestic97Ws,0.010436673957151853,0.010436673957151853,0.9402934544988746,0.9402934544988746
1164,Lipid,Pestic97Ws,-0.0003655240281716064,-0.0003655240281716064,0.9979069993882664,0.9979069993882664
1165,Other,Pestic97Ws,-0.053852631773275476,-0.053852631773275476,0.6989371937784034,0.6989371937784034
1166,Protein,Pestic97Ws,0.11672699780429092,0.11672699780429092,0.4005872551473515,0.4005872551473515
1167,Tannin,Pestic97Ws,-0.2711435298048297,-0.2711435298048297,0.047346072166510635,0.047346072166510635
1168,UnsatHC,Pestic97Ws,-0.1916243102317362,-0.1916243102317362,0.16510712743844458,0.16510712743844458
1169,SumAllCompounds,Pestic97Ws,-0.059354128180845914,-0.059354128180845914,0.6698655695280322,0.6698655695280322
1170,AminoSugar,Precip08Ws,0.1003658034954282,0.1003658034954282,0.47023058817560476,0.47023058817560476
1171,Carb,Precip08Ws,0.08007925386126587,0.08007925386126587,0.5648745370818105,0.5648745370818105
1172,ConcHC,Precip08Ws,-0.010346841627485458,-0.010346841627485458,0.9408064505570929,0.9408064505570929
1173,Lignin,Precip08Ws,-0.05352860601230432,-0.05352860601230432,0.7006633887144532,0.7006633887144532
1174,Lipid,Precip08Ws,0.1674234757844533,0.1674234757844533,0.22624750051188947,0.22624750051188947
1175,Other,Precip08Ws,0.2397126193812911,0.2397126193812911,0.08083574638259292,0.08083574638259292
1176,Protein,Precip08Ws,0.07626971989728754,0.07626971989728754,0.5835882865277854,0.5835882865277854
1177,Tannin,Precip08Ws,-0.005721778944634264,-0.005721778944634264,0.9672458367537177,0.9672458367537177
1178,UnsatHC,Precip08Ws,-0.20332118507630376,-0.20332118507630376,0.14032255392521434,0.14032255392521434
1179,SumAllCompounds,Precip08Ws,0.0019411357865758982,0.0019411357865758982,0.9888853398673397,0.9888853398673397
1180,AminoSugar,Precip09Ws,0.34083944978706976,0.34083944978706976,0.011666978576670758,0.011666978576670758
1181,Carb,Precip09Ws,0.3013250951642245,0.3013250951642245,0.026814389694876765,0.026814389694876765
1182,ConcHC,Precip09Ws,0.14152118494386168,0.14152118494386168,0.3073591157497372,0.3073591157497372
1183,Lignin,Precip09Ws,0.06595837183321733,0.06595837183321733,0.6355937554626115,0.6355937554626115
1184,Lipid,Precip09Ws,0.3690470598107429,0.3690470598107429,0.006030000121937775,0.006030000121937775
1185,Other,Precip09Ws,0.18658188700813338,0.18658188700813338,0.17672537443627856,0.17672537443627856
1186,Protein,Precip09Ws,0.32161347838860377,0.32161347838860377,0.017718438705123025,0.017718438705123025
1187,Tannin,Precip09Ws,0.07337850414764853,0.07337850414764853,0.5979753286093225,0.5979753286093225
1188,UnsatHC,Precip09Ws,-0.004657272066751471,-0.004657272066751471,0.9733371221781056,0.9733371221781056
1189,SumAllCompounds,Precip09Ws,0.18069860291440873,0.18069860291440873,0.19101524700624337,0.19101524700624337
1190,AminoSugar,Tmean08Ws,0.32036876292625777,0.32036876292625777,0.018188673591094842,0.018188673591094842
1191,Carb,Tmean08Ws,0.34387721875974653,0.34387721875974653,0.010896245371423308,0.010896245371423308
1192,ConcHC,Tmean08Ws,0.2890314240514248,0.2890314240514248,0.034030322996844393,0.034030322996844393
1193,Lignin,Tmean08Ws,0.27198051097880604,0.27198051097880604,0.046640039573889874,0.046640039573889874
1194,Lipid,Tmean08Ws,0.3260704299676139,0.3260704299676139,0.016118535664381983,0.016118535664381983
1195,Other,Tmean08Ws,0.10156800943213586,0.10156800943213586,0.4649023860476188,0.4649023860476188
1196,Protein,Tmean08Ws,0.31424617411773975,0.31424617411773975,0.020659041121194245,0.020659041121194245
1197,Tannin,Tmean08Ws,0.21071796603099455,0.21071796603099455,0.12615236661970738,0.12615236661970738
1198,UnsatHC,Tmean08Ws,0.22175802541828557,0.22175802541828557,0.10705158013583425,0.10705158013583425
1199,SumAllCompounds,Tmean08Ws,0.33032347476574175,0.33032347476574175,0.014708425577249573,0.014708425577249573
1200,AminoSugar,Tmean09Ws,0.31013310089259793,0.31013310089259793,0.022473404405782233,0.022473404405782233
1201,Carb,Tmean09Ws,0.3417708935130613,0.3417708935130613,0.011425815074261346,0.011425815074261346
1202,ConcHC,Tmean09Ws,0.27849843853633477,0.27849843853633477,0.04143118274699223,0.04143118274699223
1203,Lignin,Tmean09Ws,0.26524040795298603,0.26524040795298603,0.05257704295205459,0.05257704295205459
1204,Lipid,Tmean09Ws,0.324024726178451,0.324024726178451,0.016836879299692912,0.016836879299692912
1205,Other,Tmean09Ws,0.11005872951117368,0.11005872951117368,0.4282148511897581,0.4282148511897581
1206,Protein,Tmean09Ws,0.3074244870933643,0.3074244870933643,0.02374021985128183,0.02374021985128183
1207,Tannin,Tmean09Ws,0.2020652784021237,0.2020652784021237,0.14284209122425862,0.14284209122425862
1208,UnsatHC,Tmean09Ws,0.2329935451440389,0.2329935451440389,0.089979424250276,0.089979424250276
1209,SumAllCompounds,Tmean09Ws,0.3216184370329719,0.3216184370329719,0.017716586285805698,0.017716586285805698
1210,AminoSugar,Precip8110Ws,0.12345424187515379,0.12345424187515379,0.3737982602488625,0.3737982602488625
1211,Carb,Precip8110Ws,0.1022140656425349,0.1022140656425349,0.4620525751102884,0.4620525751102884
1212,ConcHC,Precip8110Ws,-0.0008605244709858051,-0.0008605244709858051,0.9950726381946222,0.9950726381946222
1213,Lignin,Precip8110Ws,-0.14579644410515072,-0.14579644410515072,0.29282463966982675,0.29282463966982675
1214,Lipid,Precip8110Ws,0.24404350217316997,0.24404350217316997,0.0753413932858387,0.0753413932858387
1215,Other,Precip8110Ws,0.3226181953363343,0.3226181953363343,0.017346452217774457,0.017346452217774457
1216,Protein,Precip8110Ws,0.09761454161221156,0.09761454161221156,0.4825464732522567,0.4825464732522567
1217,Tannin,Precip8110Ws,0.004860941181469258,0.004860941181469258,0.9721715662068302,0.9721715662068302
1218,UnsatHC,Precip8110Ws,-0.09587474059561336,-0.09587474059561336,0.4904215296850898,0.4904215296850898
1219,SumAllCompounds,Precip8110Ws,-0.025881286248656,-0.025881286248656,0.8526261424849223,0.8526261424849223
