,Compound_Name,HYDROSHEDS_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
2572,ConcHC,swc_pc_s04,0.04317333904340789,0.04317333904340789,0.7565768872404247,0.7565768872404247
2573,Lignin,swc_pc_s04,0.12437067374057315,0.12437067374057315,0.3702341293770543,0.3702341293770543
2574,Lipid,swc_pc_s04,0.3963580976336716,0.3963580976336716,0.003006823454672499,0.003006823454672499
2575,Other,swc_pc_s04,0.3464880154720747,0.3464880154720747,0.010269340593900856,0.010269340593900856
2576,Protein,swc_pc_s04,0.3441518907224299,0.3441518907224299,0.010828773455196046,0.010828773455196046
2577,Tannin,swc_pc_s04,0.058419172131987725,0.058419172131987725,0.6747738527777069,0.6747738527777069
2578,UnsatHC,swc_pc_s04,0.021031734871479222,0.021031734871479222,0.8800140778723319,0.8800140778723319
2579,SumAllCompounds,swc_pc_s04,0.18831637175604013,0.18831637175604013,0.1726640672673771,0.1726640672673771
2580,AminoSugar,swc_pc_s05,0.2639792065679485,0.2639792065679485,0.053753299011740974,0.053753299011740974
2581,Carb,swc_pc_s05,0.22240098800156236,0.22240098800156236,0.1060118825324807,0.1060118825324807
2582,ConcHC,swc_pc_s05,-0.0052468994398191995,-0.0052468994398191995,0.9699629676321121,0.9699629676321121
2583,Lignin,swc_pc_s05,0.07601425074387275,0.07601425074387275,0.584853204876442,0.584853204876442
2584,Lipid,swc_pc_s05,0.3628290874270645,0.3628290874270645,0.007009104868613546,0.007009104868613546
2585,Other,swc_pc_s05,0.32998951945102717,0.32998951945102717,0.014815194547461514,0.014815194547461514
2586,Protein,swc_pc_s05,0.30705233289174705,0.30705233289174705,0.023918886050087775,0.023918886050087775
2587,Tannin,swc_pc_s05,0.01101657740673483,0.01101657740673483,0.9369824484673313,0.9369824484673313
2588,UnsatHC,swc_pc_s05,-0.04539404764819839,-0.04539404764819839,0.7444701045080959,0.7444701045080959
2589,SumAllCompounds,swc_pc_s05,0.1352823787093695,0.1352823787093695,0.32938645957266555,0.32938645957266555
2590,AminoSugar,swc_pc_s06,0.25341872522901715,0.25341872522901715,0.0644614305211512,0.0644614305211512
2591,Carb,swc_pc_s06,0.2189849200012624,0.2189849200012624,0.1116258851084434,0.1116258851084434
2592,ConcHC,swc_pc_s06,-0.032038218184512,-0.032038218184512,0.81810574539824,0.81810574539824
2593,Lignin,swc_pc_s06,0.06441961122404585,0.06441961122404585,0.643514854538097,0.643514854538097
2594,Lipid,swc_pc_s06,0.3220875675983415,0.3220875675983415,0.017542074896460785,0.017542074896460785
2595,Other,swc_pc_s06,0.26129720853471555,0.26129720853471555,0.0563255844627399,0.0563255844627399
2596,Protein,swc_pc_s06,0.28553370113501664,0.28553370113501664,0.036355527241902066,0.036355527241902066
2597,Tannin,swc_pc_s06,-0.02906113283327521,-0.02906113283327521,0.8347590262967024,0.8347590262967024
2598,UnsatHC,swc_pc_s06,-0.11086110524982751,-0.11086110524982751,0.4248346567203318,0.4248346567203318
2599,SumAllCompounds,swc_pc_s06,0.10930877418800258,0.10930877418800258,0.43138790359127743,0.43138790359127743
2600,AminoSugar,swc_pc_s07,0.27327916337854213,0.27327916337854213,0.04556161167185803,0.04556161167185803
2601,Carb,swc_pc_s07,0.2541741771960756,0.2541741771960756,0.06364264397927771,0.06364264397927771
2602,ConcHC,swc_pc_s07,0.024243551591303477,0.024243551591303477,0.8618576615441758,0.8618576615441758
2603,Lignin,swc_pc_s07,0.13239290921364105,0.13239290921364105,0.33991638955036807,0.33991638955036807
2604,Lipid,swc_pc_s07,0.2848906702069407,0.2848906702069407,0.03679698226295048,0.03679698226295048
2605,Other,swc_pc_s07,0.14608714583861881,0.14608714583861881,0.29185289481261034,0.29185289481261034
2606,Protein,swc_pc_s07,0.2941886895673652,0.2941886895673652,0.030828041241118556,0.030828041241118556
2607,Tannin,swc_pc_s07,-0.002203589393280585,-0.002203589393280585,0.9873826832035569,0.9873826832035569
2608,UnsatHC,swc_pc_s07,-0.10660970690266104,-0.10660970690266104,0.4429165094631925,0.4429165094631925
2609,SumAllCompounds,swc_pc_s07,0.1586647983435029,0.1586647983435029,0.25182060204080525,0.25182060204080525
2610,AminoSugar,swc_pc_s08,0.275511163001863,0.275511163001863,0.04375581316907565,0.04375581316907565
2611,Carb,swc_pc_s08,0.2739621880070518,0.2739621880070518,0.04500265138546922,0.04500265138546922
2612,ConcHC,swc_pc_s08,0.09618734839889394,0.09618734839889394,0.489001612681089,0.489001612681089
2613,Lignin,swc_pc_s08,0.20928400136110567,0.20928400136110567,0.12881126396348988,0.12881126396348988
2614,Lipid,swc_pc_s08,0.23647450424145858,0.23647450424145858,0.08514639739260238,0.08514639739260238
2615,Other,swc_pc_s08,0.039750745975013047,0.039750745975013047,0.7753492298318944,0.7753492298318944
2616,Protein,swc_pc_s08,0.28488997469782845,0.28488997469782845,0.03679746213402103,0.03679746213402103
2617,Tannin,swc_pc_s08,0.05081715129683263,0.05081715129683263,0.7151663380876454,0.7151663380876454
2618,UnsatHC,swc_pc_s08,-0.07041425771431713,-0.07041425771431713,0.6128858896468241,0.6128858896468241
2619,SumAllCompounds,swc_pc_s08,0.21520877888145953,0.21520877888145953,0.11809359010953843,0.11809359010953843
2620,AminoSugar,swc_pc_s09,0.2433248941296357,0.2433248941296357,0.07623198624295396,0.07623198624295396
2621,Carb,swc_pc_s09,0.24753806476915657,0.24753806476915657,0.07112738888615813,0.07112738888615813
2622,ConcHC,swc_pc_s09,0.09339853030777502,0.09339853030777502,0.5017445075741698,0.5017445075741698
2623,Lignin,swc_pc_s09,0.21252241242692052,0.21252241242692052,0.12286573040559315,0.12286573040559315
2624,Lipid,swc_pc_s09,0.1864251825465096,0.1864251825465096,0.17709567378713198,0.17709567378713198
2625,Other,swc_pc_s09,-0.007870371420340305,-0.007870371420340305,0.9549572394180122,0.9549572394180122
2626,Protein,swc_pc_s09,0.24729997788541444,0.24729997788541444,0.07140840387394365,0.07140840387394365
2627,Tannin,swc_pc_s09,0.04262121885966824,0.04262121885966824,0.7595960700584116,0.7595960700584116
2628,UnsatHC,swc_pc_s09,-0.09147938359587443,-0.09147938359587443,0.5106116916773178,0.5106116916773178
2629,SumAllCompounds,swc_pc_s09,0.20193480521595916,0.20193480521595916,0.1431057601663503,0.1431057601663503
2630,AminoSugar,swc_pc_s10,0.2150478062449301,0.2150478062449301,0.11837551029699833,0.11837551029699833
2631,Carb,swc_pc_s10,0.22099436338000258,0.22099436338000258,0.10829662254411547,0.10829662254411547
2632,ConcHC,swc_pc_s10,0.04278195663252039,0.04278195663252039,0.758716731394256,0.758716731394256
2633,Lignin,swc_pc_s10,0.15286953663074057,0.15286953663074057,0.2697781802123378,0.2697781802123378
2634,Lipid,swc_pc_s10,0.18561787501530794,0.18561787501530794,0.17901226999549413,0.17901226999549413
2635,Other,swc_pc_s10,0.034371096439496485,0.034371096439496485,0.8051111149328956,0.8051111149328956
2636,Protein,swc_pc_s10,0.21858009997442424,0.21858009997442424,0.11230598137985223,0.11230598137985223
2637,Tannin,swc_pc_s10,-0.0021113168283890945,-0.0021113168283890945,0.987910977541344,0.987910977541344
2638,UnsatHC,swc_pc_s10,-0.16503130616649808,-0.16503130616649808,0.23304609820121455,0.23304609820121455
2639,SumAllCompounds,swc_pc_s10,0.1472100836779606,0.1472100836779606,0.2881189671371221,0.2881189671371221
2640,AminoSugar,swc_pc_s11,0.21689296130576827,0.21689296130576827,0.11517456853689673,0.11517456853689673
2641,Carb,swc_pc_s11,0.2039286545589256,0.2039286545589256,0.13911585323040657,0.13911585323040657
2642,ConcHC,swc_pc_s11,0.015584313974793724,0.015584313974793724,0.9109439834182056,0.9109439834182056
2643,Lignin,swc_pc_s11,0.0705526848543167,0.0705526848543167,0.6121860440877893,0.6121860440877893
2644,Lipid,swc_pc_s11,0.25123650839697353,0.25123650839697353,0.06687408238293731,0.06687408238293731
2645,Other,swc_pc_s11,0.17322979640272373,0.17322979640272373,0.21032084876435636,0.21032084876435636
2646,Protein,swc_pc_s11,0.21876485156549016,0.21876485156549016,0.11199520693737125,0.11199520693737125
2647,Tannin,swc_pc_s11,0.007913278478392679,0.007913278478392679,0.9547119344088857,0.9547119344088857
2648,UnsatHC,swc_pc_s11,-0.21544322346723085,-0.21544322346723085,0.11768390944206655,0.11768390944206655
2649,SumAllCompounds,swc_pc_s11,0.10849531483049094,0.10849531483049094,0.43484455270238936,0.43484455270238936
2650,AminoSugar,swc_pc_s12,0.24914999954583147,0.24914999954583147,0.06924789137231435,0.06924789137231435
2651,Carb,swc_pc_s12,0.22303135120415862,0.22303135120415862,0.10500012242801664,0.10500012242801664
2652,ConcHC,swc_pc_s12,0.04459797432679881,0.04459797432679881,0.7488032364697186,0.7488032364697186
2653,Lignin,swc_pc_s12,0.06902445483824195,0.06902445483824195,0.6199312262190564,0.6199312262190564
2654,Lipid,swc_pc_s12,0.3239031647428645,0.3239031647428645,0.01688041045765929,0.01688041045765929
2655,Other,swc_pc_s12,0.28032552463925575,0.28032552463925575,0.04006011404861168,0.04006011404861168
2656,Protein,swc_pc_s12,0.25858908444648154,0.25858908444648154,0.05902295705212823,0.05902295705212823
2657,Tannin,swc_pc_s12,0.06160335268085885,0.06160335268085885,0.6581139590421636,0.6581139590421636
2658,UnsatHC,swc_pc_s12,-0.14248837316792395,-0.14248837316792395,0.30403110552709917,0.30403110552709917
2659,SumAllCompounds,swc_pc_s12,0.1385434833560236,0.1385434833560236,0.317751544191939,0.317751544191939
2660,AminoSugar,lit_cl_smj,-0.15074159588169847,-0.15074159588169847,0.27658084029014773,0.27658084029014773
2661,Carb,lit_cl_smj,-0.06900497509473974,-0.06900497509473974,0.6200302181146689,0.6200302181146689
2662,ConcHC,lit_cl_smj,-0.21158453896319082,-0.21158453896319082,0.12456578293947383,0.12456578293947383
2663,Lignin,lit_cl_smj,-0.13876142513933595,-0.13876142513933595,0.3169834144440603,0.3169834144440603
2664,Lipid,lit_cl_smj,-0.08797313956304706,-0.08797313956304706,0.5270147552392538,0.5270147552392538
2665,Other,lit_cl_smj,-0.02290798435900565,-0.02290798435900565,0.8693995778549212,0.8693995778549212
2666,Protein,lit_cl_smj,-0.08237977281864597,-0.08237977281864597,0.5537110561376268,0.5537110561376268
2667,Tannin,lit_cl_smj,-0.20130177548162698,-0.20130177548162698,0.1443901774507051,0.1443901774507051
2668,UnsatHC,lit_cl_smj,-0.040573788678744414,-0.040573788678744414,0.7708228753539372,0.7708228753539372
2669,SumAllCompounds,lit_cl_smj,-0.1756410453148921,-0.1756410453148921,0.20394403831592586,0.20394403831592586
2670,AminoSugar,kar_pc_sse,0.24821908767111564,0.24821908767111564,0.07032843118257531,0.07032843118257531
2671,Carb,kar_pc_sse,0.21464219575813623,0.21464219575813623,0.11908815008455818,0.11908815008455818
2672,ConcHC,kar_pc_sse,-0.0404091082966556,-0.0404091082966556,0.7717279405689148,0.7717279405689148
2673,Lignin,kar_pc_sse,0.26149978016185793,0.26149978016185793,0.05612788975330235,0.05612788975330235
2674,Lipid,kar_pc_sse,0.27077737162304005,0.27077737162304005,0.04765767482231883,0.04765767482231883
2675,Other,kar_pc_sse,0.16572623830697897,0.16572623830697897,0.23105675507650236,0.23105675507650236
2676,Protein,kar_pc_sse,0.3375482998517891,0.3375482998517891,0.012554538047358357,0.012554538047358357
2677,Tannin,kar_pc_sse,-0.2035833790029084,-0.2035833790029084,0.13980076672875527,0.13980076672875527
2678,UnsatHC,kar_pc_sse,0.17077726312410163,0.17077726312410163,0.21694921568982323,0.21694921568982323
2679,SumAllCompounds,kar_pc_sse,0.17376326422629848,0.17376326422629848,0.20889811204218506,0.20889811204218506
2680,AminoSugar,kar_pc_use,0.21418887522273342,0.21418887522273342,0.11988847175106929,0.11988847175106929
2681,Carb,kar_pc_use,0.25074046855491283,0.25074046855491283,0.06743244475224328,0.06743244475224328
2682,ConcHC,kar_pc_use,-0.0843892157069538,-0.0843892157069538,0.5440467092140231,0.5440467092140231
2683,Lignin,kar_pc_use,0.25449032663614035,0.25449032663614035,0.06330247456765563,0.06330247456765563
2684,Lipid,kar_pc_use,0.2204666011161196,0.2204666011161196,0.1091635436423358,0.1091635436423358
2685,Other,kar_pc_use,0.24618334851747858,0.24618334851747858,0.07273817220492708,0.07273817220492708
2686,Protein,kar_pc_use,0.28581781169689546,0.28581781169689546,0.036161879399958324,0.036161879399958324
2687,Tannin,kar_pc_use,-0.21350828826491222,-0.21350828826491222,0.12109769374586724,0.12109769374586724
2688,UnsatHC,kar_pc_use,0.08218947171451346,0.08218947171451346,0.5546305156581314,0.5546305156581314
2689,SumAllCompounds,kar_pc_use,0.14769785663504115,0.14769785663504115,0.2865068396895505,0.2865068396895505
2690,AminoSugar,ero_kh_sav,0.05186673934524265,0.05186673934524265,0.7095401510142088,0.7095401510142088
2691,Carb,ero_kh_sav,0.19768760595981189,0.19768760595981189,0.15188805377190484,0.15188805377190484
2692,ConcHC,ero_kh_sav,-0.0395155474797298,-0.0395155474797298,0.7766440826190277,0.7766440826190277
2693,Lignin,ero_kh_sav,0.19536729560631805,0.19536729560631805,0.15685109001040307,0.15685109001040307
2694,Lipid,ero_kh_sav,0.09741666645054878,0.09741666645054878,0.483438761765069,0.483438761765069
2695,Other,ero_kh_sav,-0.014560773218496366,-0.014560773218496366,0.9167716035865301,0.9167716035865301
2696,Protein,ero_kh_sav,0.14172079596428883,0.14172079596428883,0.30667036151630717,0.30667036151630717
2697,Tannin,ero_kh_sav,-0.09501634957287716,-0.09501634957287716,0.4943315269955391,0.4943315269955391
2698,UnsatHC,ero_kh_sav,0.01838378241986283,0.01838378241986283,0.8950295879422105,0.8950295879422105
2699,SumAllCompounds,ero_kh_sav,0.10565112626907043,0.10565112626907043,0.44705169053572846,0.44705169053572846
2700,AminoSugar,ero_kh_uav,0.028376559413965424,0.028376559413965424,0.8385988827387484,0.8385988827387484
2701,Carb,ero_kh_uav,0.15366836958138183,0.15366836958138183,0.2672534667734677,0.2672534667734677
2702,ConcHC,ero_kh_uav,-0.00500257693963942,-0.00500257693963942,0.971361048097735,0.971361048097735
2703,Lignin,ero_kh_uav,0.20482125795911812,0.20482125795911812,0.1373568473398673,0.1373568473398673
2704,Lipid,ero_kh_uav,0.06987829706092002,0.06987829706092002,0.6155987728438285,0.6155987728438285
2705,Other,ero_kh_uav,0.05584928823387944,0.05584928823387944,0.6883339398565947,0.6883339398565947
2706,Protein,ero_kh_uav,0.12589558054492228,0.12589558054492228,0.36434916549833674,0.36434916549833674
2707,Tannin,ero_kh_uav,-0.09778025818908445,-0.09778025818908445,0.48179986814484077,0.48179986814484077
2708,UnsatHC,ero_kh_uav,0.09334724682647678,0.09334724682647678,0.5019804230733317,0.5019804230733317
2709,SumAllCompounds,ero_kh_uav,0.10988065995650725,0.10988065995650725,0.4289670652867378,0.4289670652867378
2710,AminoSugar,pop_ct_ssu,0.12636512040346345,0.12636512040346345,0.3625485983887701,0.3625485983887701
2711,Carb,pop_ct_ssu,0.03704998810747154,0.03704998810747154,0.790253525698714,0.790253525698714
2712,ConcHC,pop_ct_ssu,-0.06075111786387501,-0.06075111786387501,0.6625572121851444,0.6625572121851444
2713,Lignin,pop_ct_ssu,0.09361252485767713,0.09361252485767713,0.5007606999829637,0.5007606999829637
2714,Lipid,pop_ct_ssu,0.15092684795000835,0.15092684795000835,0.2759841509750066,0.2759841509750066
2715,Other,pop_ct_ssu,-0.012170915096212704,-0.012170915096212704,0.9303948655368034,0.9303948655368034
2716,Protein,pop_ct_ssu,0.13311575857977975,0.13311575857977975,0.3372627104004542,0.3372627104004542
2717,Tannin,pop_ct_ssu,-0.027534162404996475,-0.027534162404996475,0.8433291070494509,0.8433291070494509
2718,UnsatHC,pop_ct_ssu,-0.1603663487949131,-0.1603663487949131,0.24670548190920766,0.24670548190920766
2719,SumAllCompounds,pop_ct_ssu,0.06508757210969783,0.06508757210969783,0.6400714845878106,0.6400714845878106
2720,AminoSugar,pop_ct_usu,0.30723757355975495,0.30723757355975495,0.023829813525204843,0.023829813525204843
2721,Carb,pop_ct_usu,0.1680610345942157,0.1680610345942157,0.22445897421988448,0.22445897421988448
2722,ConcHC,pop_ct_usu,0.1326996862605513,0.1326996862605513,0.33878858589255667,0.33878858589255667
2723,Lignin,pop_ct_usu,0.3149783326035582,0.3149783326035582,0.02034943352773355,0.02034943352773355
2724,Lipid,pop_ct_usu,0.2864600944936725,0.2864600944936725,0.03572724815781962,0.03572724815781962
2725,Other,pop_ct_usu,0.08935311642444473,0.08935311642444473,0.5205278727162527,0.5205278727162527
2726,Protein,pop_ct_usu,0.2948435439618782,0.2948435439618782,0.03044001229031454,0.03044001229031454
2727,Tannin,pop_ct_usu,0.18343331091327078,0.18343331091327078,0.1842735497957327,0.1842735497957327
2728,UnsatHC,pop_ct_usu,0.22373440923586427,0.22373440923586427,0.1038804789234335,0.1038804789234335
2729,SumAllCompounds,pop_ct_usu,0.3029651242204917,0.3029651242204917,0.025956703444324943,0.025956703444324943
2730,AminoSugar,ppd_pk_sav,0.11966546700281641,0.11966546700281641,0.3887507938326805,0.3887507938326805
2731,Carb,ppd_pk_sav,0.0410594254432276,0.0410594254432276,0.7681556367487611,0.7681556367487611
2732,ConcHC,ppd_pk_sav,-0.06295494713405327,-0.06295494713405327,0.6510912494719988,0.6510912494719988
2733,Lignin,ppd_pk_sav,0.08867944202752079,0.08867944202752079,0.5236896290513388,0.5236896290513388
2734,Lipid,ppd_pk_sav,0.16108755932174723,0.16108755932174723,0.24455888882492854,0.24455888882492854
2735,Other,ppd_pk_sav,-0.01568680955217776,-0.01568680955217776,0.9103606667423939,0.9103606667423939
2736,Protein,ppd_pk_sav,0.14054046892169678,0.14054046892169678,0.3107574887979968,0.3107574887979968
2737,Tannin,ppd_pk_sav,-0.045821619385241145,-0.045821619385241145,0.7421460029275653,0.7421460029275653
2738,UnsatHC,ppd_pk_sav,-0.17179168040696158,-0.17179168040696158,0.2141901150793457,0.2141901150793457
2739,SumAllCompounds,ppd_pk_sav,0.060060497358872374,0.060060497358872374,0.666166350725862,0.666166350725862
2740,AminoSugar,ppd_pk_uav,0.08968051440587857,0.08968051440587857,0.5189947514217814,0.5189947514217814
2741,Carb,ppd_pk_uav,0.00948347643943103,0.00948347643943103,0.9457379651880177,0.9457379651880177
2742,ConcHC,ppd_pk_uav,-0.06186959253512811,-0.06186959253512811,0.6567282686784928,0.6567282686784928
2743,Lignin,ppd_pk_uav,0.0940541421918308,0.0940541421918308,0.4987335735848585,0.4987335735848585
2744,Lipid,ppd_pk_uav,0.12298136897830872,0.12298136897830872,0.3756453619291502,0.3756453619291502
2745,Other,ppd_pk_uav,-0.004101202528311267,-0.004101202528311267,0.9765196668749794,0.9765196668749794
2746,Protein,ppd_pk_uav,0.10552239805522003,0.10552239805522003,0.4476086246926023,0.4476086246926023
2747,Tannin,ppd_pk_uav,-0.019802988655338232,-0.019802988655338232,0.8869769388536983,0.8869769388536983
2748,UnsatHC,ppd_pk_uav,-0.13588012701385735,-0.13588012701385735,0.3272340148345891,0.3272340148345891
2749,SumAllCompounds,ppd_pk_uav,0.05729182157579828,0.05729182157579828,0.6807100533440166,0.6807100533440166
2750,AminoSugar,urb_pc_sse,0.19338964374573517,0.19338964374573517,0.16117456311077571,0.16117456311077571
2751,Carb,urb_pc_sse,0.12255987626508505,0.12255987626508505,0.37729636977034153,0.37729636977034153
2752,ConcHC,urb_pc_sse,-0.05701710084265637,-0.05701710084265637,0.6821595600217142,0.6821595600217142
